original_index,rental_period_del,floor_del,not_lane_del,neighborhood,complex_name,city,district,address,district_del,city_del,rent,bedrooms,living-dining,bathrooms,loft,descript,sqmeters,entire_building,use_type,use_type_en,building_type,public_housing,detatched_lanehouse,attached_lanehouse,villa,type_not_listed,amenities,heat,ac,balcony,WIFI,outdoor_space,bathtub,floor_heat,oven
2165,长租,*/5层,5层,老法租界,高安园,上海市,徐汇区,高安路2弄3号,徐汇,上海,24000,3,2,2,0,"['高安路淮海中路路口', '全新涉外装修3房2卫', '配置地暖', '全意大利瓷砖与大理石', '欢迎涉外中介朋友大力推荐', '房子在1楼', '一层2户人家', '小区为天然氧吧', '各类树木', '包括果树', '花草', '窗外满眼绿色', '四季如春', '看房提前预约', '基本方便', '谢谢', '看房联系', '陈', '100', '佣金', '个佣奖励', '中秋前成交有特价']",130,0,住宅/工作室,multi-use,老公房,1,0,0,0,0,"['暖气', '浴缸',  '独卫', '空调', 'WIFI']",1,1,0,1,0,1,1,0
15,长租,*/5层,5层,老法租界,高安园,上海市,徐汇区,高安路2弄3号,徐汇,上海,25500,3,2,2,0,"['高安路淮海路', '2', '1', '图书馆地铁站10号线边上', '法租界黄金地段', '全地暖', '双层玻璃', '看房提前预约']",120,0,住宅/工作室,multi-use,老公房,1,0,0,0,0,"['暖气', '空调', '独卫', '浴缸']",1,1,0,0,0,1,1,0
3245,长租,*/5层,5层,衡山路,首长公寓,上海市,徐汇区,高安路621号,徐汇,上海,7700,1,1,1,0,"['坐标', '徐汇区高安路62号首长公寓', '是上海四大公寓之一', '且小区拥有独享300平米花园', '真正的闹中取静', '步行距离地铁1号线衡山路站5分钟', '距离9号线肇嘉浜路站10分钟', '距离徐家汇商业中心1', '5公里', '交通十分便利', '同时', '周边各式餐厅酒吧咖啡厅汇聚', '生活气息浓厚', '房屋', '房屋位于公寓1楼', 'L型布局', '包含一个主卧一个厨房一个卫生间', '全套内独用', '精装修', '家具家电齐全', '拎包即住', '要求', '个人生活习惯良好', '爱惜房屋', '待人友善']",30,0,住宅,residential,老洋房,0,1,0,0,0,['户外空间'],0,0,0,0,1,0,0,0
4090,长租,*/5层,5层,老法租界,,上海市,徐汇区,高安路9弄,徐汇,上海,8500,1,1,1,0,"['高安路9弄4号102室', '1房1厅1卫', '带10平独用花园']",55,0,住宅,residential,老公房,1,0,0,0,0,['户外空间'],0,0,0,0,1,0,0,0
720,长租,*/5层,5层,老法租界,,上海市,徐汇区,高邮路5弄1楼,徐汇,上海,16500,2,2,2,0,"['高邮路底楼', '带院子', '公房2房2卫', '目前在装修预计本月20号可以完工', '看房随时']",90,0,住宅/工作室,multi-use,老公房,1,0,0,0,0,"['暖气', '浴缸', '户外空间', '空调', '独卫', '阳台', 'WIFI']",1,1,1,1,1,1,0,0
3107,长租,*/5层,5层,人民广场,江阴小区-北区,上海市,黄浦区,黄陂北路249弄5号,黄浦,上海,5500,1,0,1,0,['地铁口公房一室户'],35,0,住宅,residential,老公房,1,0,0,0,0,,0,0,0,0,0,0,0,0
2852,长租,*/5层,5层,世博,上南花苑3期,上海市,浦东区,齐河路259弄35号,浦东,上海,11000,2,2,1,0,"['上南花苑三期', '直租无服务费', '精装地铁房', '首次出租', '看房随时']",94,0,住宅,residential,新式里弄,0,0,1,0,0,"['WIFI', '阳台', '独卫', '空调',   '户外空间', '浴缸', '暖气']",1,1,1,1,1,1,0,0
4382,长租,*/5层,5层,张江,白金瀚宫,上海市,浦东区,龙东大道4288路,浦东,上海,23000,4,2,4,0,"['双拼别墅', '地上三层', '地下二层', '带保姆房', '独立卫生4个', '有露台', '带2个车位', '小区环境绿化好', '保安24小时值班', '房屋装备电器配置齐全', '即刻拎包入住', '业主对租客要求', '整栋出租不可分租', '只可作为自住使用', '拒绝任何形式的商业用途', '可提前一天联系', '顾先生看房', '诚意者价格可以面谈']",293,0,住宅,residential,别墅,0,0,0,0,0,"['暖气', '浴缸', '户外空间', '空调']",1,1,0,0,1,1,0,0
349,长租,*/5层,5层,张江,张江,上海市,浦东区,龙东大道路3000弄3号,浦东,上海,13000,2,2,2,0,"['base', 'LIVING', '张江', '房源位置', '龙东大道3000弄3号楼靠近张东路', '毗邻张江集电岗', '房源信息', '2房2厅1卫', '开放式厨房', '收纳空间充足', '全屋挑高设计', '边套户型', '户型通透', '采光非常好', '有户外大阳台', '房源配置', '家具全配', '品牌家电', '开放式厨房', '北欧极简风格', '服务内容', '一周一次打扫', '每周一次换布草', '租金价格', '13500元', '看房随时', '促销中', '价格可谈', '长租短租都可', '1', '6个月短租既有个佣', '6', '12个月长租', '公佣为净佣金', '1500个佣', '相应比例', '需按照实际成交价执行', '以上图片仅供参考', 'base有最终解释权']",100,0,住宅/工作室,multi-use,,0,0,0,0,1,"['户外空间',  '空调']",0,1,0,0,1,0,0,0
444,长租,*/5层,5层,龙华,周家湾小区,上海市,徐汇区,龙华西路101号,徐汇,上海,8800,2,1,1,0,,70,0,住宅,residential,新式里弄,0,0,1,0,0,"['独卫', 'WIFI', '空调']",0,1,0,1,0,0,0,0
740,长租,*/5层,5层,万体馆,龙山新村,上海市,徐汇区,龙山新村7号,徐汇,上海,12000,2,2,2,0,,120,0,住宅,residential,老公房,1,0,0,0,0,"['空调', '独卫']",0,1,0,0,0,0,0,0
3729,长租,*/56层,56层,陆家嘴,世茂滨江花园,上海市,浦东区,潍坊西路1弄,浦东,上海,25800,2,2,2,0,"['小区', '世茂滨江花园', '房型', '两室两厅两卫', '面积', '136平米', '地址', '潍坊西路1弄8号楼12单元1704室', '亮点', '坐拥陆家嘴核心地段', '在这里体验', '生活的惬意与宁静', '设计的飘逸与灵动', '服务的贴心与周到', '报价', '25800元', '电话', 'David', 'Justin']",136,0,住宅,residential,,0,0,0,0,1,"['浴缸',  '空调']",0,1,0,0,0,1,0,0
4086,长租,*/50层,50层,陆家嘴,汇豪天下,上海市,浦东区,商城路108弄,浦东,上海,17900,2,2,1,0,"['豪华装修', '品质物业', '一个月起租', '包物业宽带发票', '宽带100M', '佣金一个月', '电话同微信']",88,0,住宅,residential,新式里弄,0,0,1,0,0,['浴缸'],0,0,0,0,0,1,0,0
3580,长租,*/502层,502层,,霞飞别墅,上海市,徐汇区,武康路165号,徐汇,上海,8300,1,1,1,0,"['不要确认了', '租掉马上删', '第一次出租', '豪华装修', '全是名牌配置']",50,0,住宅/工作室,multi-use,老公房,1,0,0,0,0,,0,0,0,0,0,0,0,0
935,长租,*/4层,4层,新闸路,万航渡路239弄,上海市,静安区,万航渡路239弄21号,静安,上海,8000,1,1,1,0,"['物业位于万航渡路239弄', '近新闸路', '三义坊', '步行至静安寺仅需5分钟', '周边生活设施配套齐全', '交通发达', '小区闹中取静', '房屋状态完美', '配有墙暖', '报价', '月31日空出', '联系电话']",35,0,住宅,residential,新式里弄,0,0,1,0,0,"['暖气', '独卫', '空调']",1,1,0,0,0,0,0,0
3419,长租,*/4层,4层,新闸路,三义坊,上海市,静安区,万航渡路239弄21号,静安,上海,8000,1,1,1,0,"['物业位于万航渡路239弄', '近新闸路', '三义坊', '步行至静安寺仅需5分钟', '周边生活设施配套齐全', '交通发达', '小区闹中取静', '房屋状态完美', '随时拎包入住', '配有强暖', '报价8000', '看房随时']",35,0,住宅,residential,新式里弄,0,0,1,0,0,,0,0,0,0,0,0,0,0
4714,长租,*/4层,4层,南京西路,中行小区,上海市,静安区,万航渡路623弄,静安,上海,6000,1,1,1,0,"['无需确认', '看房提前20分钟', '楼上护栏以精装好', '租高一百多付500元', '押2签一年以上']",55,0,住宅,residential,新式里弄,0,0,1,0,0,,0,0,0,0,0,0,0,0
4522,长租,*/4层,4层,,上外模二小区,上海市,虹口区,东体育会路309弄,虹口,上海,5300,2,1,1,0,"['东体育会路大连路口', '上海外国语大学对面', '2房朝南', '带饭厅', '首次出租', '全新家具', '家电']",50,0,住宅,residential,老公房,1,0,0,0,0,,0,0,0,0,0,0,0,0
2146,长租,*/4层,4层,世博,涵合园,上海市,浦东区,东绣路1389弄18号,浦东,上海,17800,3,2,2,0,"['浦东东绣路1389弄18号101室', '涵合园叠加别墅', '一楼二楼加院子', '简欧装修', '暖气加中央空调', '户型', '3房2厅2卫房间面积180平', '加院子30平', '有固定专用车位', '价格', '17800元看房随时', '全佣']",180,0,住宅/工作室,multi-use,别墅,0,0,0,0,0,"['暖气', '浴缸', '户外空间',  '空调', '独卫', '阳台', 'WIFI']",1,1,1,1,1,1,0,0
3531,长租,*/4层,4层,西藏南路,明日新城,上海市,黄浦区,中华路868弄34号,黄浦,上海,3400,1,1,1,0,"['高端品质小区', '环境优美', '精装修', '配置齐全可拎包入住', '交通便捷', '非常适合高端有品味的上班族居住']",20,0,住宅,residential,,0,0,0,0,1,['户外空间'],0,0,0,0,1,0,0,0
2372,长租,*/4层,4层,真如,陆一小区,上海市,普陀区,中山北路2655弄8号,普陀,上海,5600,2,0,1,0,"['我不是中介', '房子是首次出租', '照片是我自己在房间里拍的', '绝对真实', '屋内家电家具品质都很好', '都比较新的', '房间已打扫干净', '随时可以拎包入住', '诚意寻找爱干净的居家租客', '房子地理位置非常好', '位于中山北路开武宁路', '步行到轨交三号', '四号', '十一号曹杨路站只需几分钟', '骑行至七号线镇坪路站只需五分钟', '绝对是您闹中取静的首选']",45,0,住宅,residential,老公房,1,0,0,0,0,"['空调', '独卫', '阳台', 'WIFI']",0,1,1,1,0,0,0,0
1598,长租,*/4层,4层,世博滨江,,上海市,黄浦区,中山南路1569号,黄浦,上海,6550,1,0,1,0,"['盛夏特惠季', '无中介', '无服务费', '无物业费', '健身房', '观影区', '会客区', '周保洁', '提供床品', '酒店式服务均免费', '商务出差旅行1个月起租', '长租6', '12个月优惠', '悦樘', '是景瑞控股旗下专注于租赁式公寓管理的平台', '致力于成为公寓领域的资产运营', '开业钜惠', '新用户九折', '长租一年赠送300元水电券', '月', '老带新用户入住半年以上可领', '元水电抵用券', '提供布草', '拎包入住', '交通便利', '地铁', '距离4', '8号线西藏南路站600m', '距离4号线南浦大桥站500m', '公交', '18路', '45路', '66路', '66路区间等十几辆公交', '开车', '内环旁', '距离南北高架1', '9KM', '延安高架3KM', '精装全配', '无中介费', '租金已包含', '俱乐部', '阅书吧', '茶吧', '活动室等', '网络', '管理费', '免费配套', '24小时全程全方位监控', '电梯', '健身房', '吧台', '酒店式消防', '品质共享', '专业团队为您提供看房', '签约', '入住', '维修', '退房等全程全方位贴心服务', '入住前', '退房后提供一次免费打扫服务', '前台管理', '咨询', '报修', '网络调试', '定期组织社区活动', '免费看房', '免中介费', '公区免费WIFI', 'font', 'face', 'font', 'family', 'Times', 'New', 'Roman', 'font', 'face', 'font', 'family', '宋体', 'font', 'face', 'font', 'family', '等线', 'font', 'face', 'font', 'family', '微软雅黑', 'p', 'MsoNormal', 'mso', 'style', 'name', '正文', 'mso', 'style', 'parent', 'margin', '0pt', 'margin', 'bottom', '0001pt', 'mso', 'pagination', 'none', 'text', 'align', 'justify', 'text', 'justify', 'inter', 'ideograph', 'font', 'family', '等线', 'mso', 'bidi', 'font', 'family', 'Times', 'New', 'Roman', 'font', 'size', '12', '0000pt', 'mso', 'font', 'kerning', '1', '0000pt', 'span', 'msoIns', 'mso', 'style', 'type', 'export', 'only', 'mso', 'style', 'name', 'text', 'decoration', 'underline', 'text', 'underline', 'single', 'color', 'blue', 'span', 'msoDel', 'mso', 'style', 'type', 'export', 'only', 'mso', 'style', 'name', 'text', 'decoration', 'line', 'through', 'color', 'red', 'page', 'mso', 'page', 'border', 'surround', 'header', 'no', 'mso', 'page', 'border', 'surround', 'footer', 'no', 'page', 'Section0', 'div', 'Section0', 'page', 'Section0', '配套完善', '超市', '银行', '医院', '旅游景点等一应俱全']",25,0,住宅,residential,,0,0,0,0,1,"['户外空间', '空调', '独卫', 'WIFI']",0,1,0,1,1,0,0,0
2533,长租,*/4层,4层,老法租界,桂堂公寓,上海市,徐汇区,乌鲁木齐中路1039号,徐汇,上海,8499,1,1,1,0,"['桂堂高端单身公寓', '步行至1号线', '和7号线常熟路站8分钟', '地址', '长乐路1039号近乌鲁木齐北路', '一楼大草坪和艺术画廊', '二楼', '三楼共21间高端公寓一房40平', '11500每月', '可谈一房52平', '14000每月0可谈可以短租', '最短一个月租期租金均包含物业', '发票', '宽带', '每周一次的打扫', '成交均有一个月佣金', '带看提前20分钟', '欢迎大家推荐']",40,0,住宅/工作室,multi-use,,0,0,0,0,1,"['暖气', '户外空间',  '空调', '独卫', '阳台', 'WIFI']",1,1,1,1,1,0,0,0
3640,长租,*/4层,4层,,潮汕大楼商务楼,上海市,静安区,乌鲁木齐中路15弄,静安,上海,100000,10,5,4,0,"['乌鲁木齐中路长乐路', '华山医院正对面', '乌鲁木齐中路15弄1号', '次沿街', '稀缺', '唯一', '独幢500平', '四面凌空', '带花园80平', '露台80平', '精装修', '带车位', '租金报价13万月包物业', '发票', '推荐', '办公', '居家', '优势', '位置好', '人流大', '淮海路', '常熟路站', '静安寺', '站', '长宁路', '江苏路站', '直线距离均一公里左右', '周边商业成熟', '淮海路商业街', '静安寺商业区', '步行', '单车都方便', '房屋', '独幢', '四面凌空', '大开间', '独门独院', '阳光明媚', '配置家具', '看房', '随时看', '提前电话', '谈价', '除了收客户意向金以外', '接受面谈价格', '谢绝各种无意义咨询', '拒绝空谈议价', '电话不接可以短信', '微信留言', '价格和佣金都可以谈', '有客户约完看房再说这些', '客户需要注册公司有办法帮忙注册', '空关期可谈']",500,0,住宅/工作室,multi-use,老洋房,0,1,0,0,0,"['暖气', '浴缸', '户外空间',   '空调']",1,1,0,0,1,1,0,0
4240,长租,*/4层,4层,老法租界,大华新村,上海市,徐汇区,乌鲁木齐中路166弄,徐汇,上海,6500,1,1,1,0,"['房子位于乌鲁木齐中路', '周边生活配套全', '银行', '超市等非常方便', '房子安静', '隔壁的邻居也非常的友好', '新装修', '适合单身或者夫妻二人居住']",40,0,住宅,residential,老洋房,0,1,0,0,0,,0,0,0,0,0,0,0,0
4172,长租,*/4层,4层,静安寺,乌北小区,上海市,静安区,乌鲁木齐中路261弄5号,静安,上海,14000,2,2,1,0,"['房子紧邻静安寺', '步行至地铁站只需5分钟', '华山医生正对面', '带车位一个', '租客转租']",90,0,住宅,residential,老洋房,0,1,0,0,0,,0,0,0,0,0,0,0,0
1660,长租,*/4层,4层,老法租界,新式里弄,上海市,徐汇区,乌鲁木齐中路31弄4号,徐汇,上海,18500,2,2,1,0,"['乌鲁木齐中路洋房', '活动价Rmb18000', '地址', '乌鲁木齐中路31弄4号1楼', '房屋信息', '110sqm', '2房2厅1卫带院子', '全屋地暖', '空调', '烤箱', '洗衣机等']",100,0,住宅,residential,新式里弄,0,0,1,0,0,"['独卫', '空调', '户外空间', '暖气', '阳台']",1,1,1,0,1,0,1,1
303,长租,*/4层,4层,老法租界,,上海市,徐汇区,乌鲁木齐中路351弄351号,徐汇,上海,23000,3,2,2,0,"['乌鲁木齐中路351号3楼洋房', '3房2厅2卫', '全屋地暖', '全新开放式出房', '精品厨卫设备', '弄堂干净', '1楼有公用大花园', '毗邻安福路', '五原路', '常熟路', '复兴西路', '长乐路', '步行到地铁1', '7号线5分钟', '老外钟爱的地段', '到处都是餐厅酒吧', '现租客3月1日到期', '周末看房方便', '提前预约']",100,0,住宅,residential,老洋房,0,1,0,0,0,"['暖气',  '空调', '独卫', 'WIFI']",1,1,0,1,0,0,1,0
1604,长租,*/4层,4层,老法租界,乌鲁木齐中路,上海市,徐汇区,乌鲁木齐中路361号,徐汇,上海,7500,1,1,1,0,"['位置绝佳', '伊朗大使馆对面', '闹中取静', 'L1常熟路地铁站', 'L10上海图书馆', '均步行五分钟精装全配', '带吧台', '烤箱', '独立卧室大一房']",65,0,住宅,residential,老洋房,0,1,0,0,0,"['独卫', '空调', 'WIFI']",0,1,0,1,0,0,0,1
4553,长租,*/4层,4层,老法租界,麦琪公寓,上海市,徐汇区,乌鲁木齐中路361号,徐汇,上海,7500,1,1,1,0,"['随时可以看房', '靠近常熟路地铁站和使馆区']",50,0,住宅,residential,老洋房,0,1,0,0,0,,0,0,0,0,0,0,0,0
1501,长租,*/4层,4层,静安寺,乌鲁木齐北路新里,上海市,静安区,乌鲁木齐北路498弄1号,静安,上海,27000,2,2,2,0,"['中介合作', '底价', '中介费50', '带露台', '只租住家', '不办公', '可以停车']",100,0,住宅,residential,老洋房,0,1,0,0,0,"['暖气', '户外空间']",1,0,0,0,1,0,0,0
2148,长租,*/4层,4层,长征,河滨香景园,上海市,普陀区,云岭西路899弄33号,普陀,上海,17500,6,2,2,0,"['产证面积216平方米', '实际使用300多平方米', '带独立卫生间车库', '适合创意公司加居住', '交通方便67', '94', '858', '1205', '长征一路', '群租', '转租勿扰']",216,0,住宅,residential,别墅,0,0,0,0,0,"['空调', '独卫', '阳台']",0,1,1,0,0,0,0,0
3124,长租,*/4层,4层,老法租界,桃源坊,上海市,徐汇区,五原路283号,徐汇,上海,15000,1,1,1,0,"['五原路283号花园洋房四楼整层', '带80平露台', '600平公用花园', '租金', '1', '5万每月', '看中可谈', '看房安福路31号借钥匙']",42,0,住宅,residential,老洋房,0,1,0,0,0,['户外空间'],0,0,0,0,1,0,0,0
4671,长租,*/4层,4层,老法租界,,上海市,徐汇区,五原路372弄,徐汇,上海,33000,3,2,2,0,"['带40平大露台', '共4层有2楼半层', '3楼', '4楼', '是复试楼', '看房提前半天联系', '有接受价格者诚意客户在打电话来约', '看中再谈价格', '可以配家具', '包物业', '如果是公司的客户先问法务', '会有房子安全一说么', '很陡的那个楼梯是2楼的保姆间的', '其他主人房子均在', '3', '4楼', '联系我时', '请用手机']",200,0,住宅,residential,新式里弄,0,0,1,0,0,"['浴缸', '户外空间']",0,0,0,0,1,1,0,0
1658,长租,*/4层,4层,老法租界,,上海市,徐汇区,余庆路90弄1号,徐汇,上海,26000,3,2,2,0,"['余庆路靠近康平路', '周边环境安静', '小区干净幽静', '全新装修', '明亮', '全屋地暖', '3个房间都很大', '可步行到10', '11号线交通大学站', '随时起租']",110,0,住宅,residential,老公房,1,0,0,0,0,"['暖气', '空调', '独卫', 'WIFI']",1,1,0,1,0,0,1,0
2496,长租,*/4层,4层,老法租界,南空小区,上海市,徐汇区,余庆路90弄1号,徐汇,上海,26000,3,2,3,0,"['随时可以入住', '靠近淮海中路', '徐家汇公园']",130,0,住宅,residential,老公房,1,0,0,0,0,"['户外空间',  '空调', '暖气', '独卫', '阳台']",1,1,1,0,1,0,0,0
